"ID","filename","序號","預算年度","預算部分","歲出歲入","category","full_name","result","提案人","連署人","place","time_place","cost","action","日期","名稱","url","註記","內容","併案審查註記","who","deleted","frozen","item","item_note","last_cost","last_budget","budget_diff","budget_url"
1506,"委員會-11-2-20-10","六",114,"有關財政部、國庫署、財政資訊中心歲出預算部分審查結果：",NA,"財政部","財政部","通過","王世堅","郭國文;賴惠員","財政委員會","2024/11/25（財政委員會）","53393000","凍結","2024-11-25","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112160/details?meetingDate=113/11/25&meetingTime=09:00-17:30&departmentCode=null",NA,"查114年度財政部預算案於第3目「促參業務」項下「促進民間參與公共建設業務」之「業務費」編列5,339萬3千元；惟全國促參案爭議頻傳，自103年統計至112年為止，提前終止之促參案共197件，金額達1,293億元，占整體的案件12.1%，比例居高不下，嚴重影響促參業務推動成效。鑑此，爰凍結該項預算十分之一，俟財政部向立法院財政委員會提出有效減少促參案件爭議之相關規劃後，始得動支。",NA,"王世堅（郭國文、賴惠員）","0","5339300","4017010300 促參業務 > 01 促進民間參與公共建設業務 > 子計畫","(1)業務費53393千元：",NA,"55672000","-2279000 (-4%)","https://www.mof.gov.tw/singlehtml/212?cntId=66c1e38ace384ba6964b3af95e84a681"
1508,"委員會-11-2-20-10","八",114,"有關財政部、國庫署、財政資訊中心歲出預算部分審查結果：",NA,"財政部","財政部","通過","黃珊珊;顏寬恒;王鴻薇;郭國文","賴惠員;李坤城;賴士葆;陳玉珍","財政委員會","2024/11/25（財政委員會）","159643000","凍結","2024-11-25","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112160/details?meetingDate=113/11/25&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度財政部預算案於第6目「捐助支出」編列1億5,964萬3千元，為創造我國與國際組織交流合作機會，建構與國際接軌及更廣泛之國際租稅合作網絡，提升我國國際能見度，114年度財政部編列預算認捐亞洲開發銀行(ADB)國內資源調配信託基金(Domestic Resource Mobilization Trust Fund,DRMTF)共6,600萬元。查DRMTF於106年設立，由日本首先捐助200萬美元並持續增加捐款；我國於111年5月加入捐助100萬美元，使該基金成為多捐助者之信託基金。截至112年3月底，累積基金約1,200萬美元。基金主要功能之一係協助開發中會員國稅制及稅政改革。亞洲開發銀行現有68個會員國，位於亞太地區49國中，有41國仍為ADB定義之開發中國家，其中包含我國在太平洋地區3個友邦馬紹爾群島、帛琉及吐瓦魯國。為提升增進對我友邦協助及增加我國國際能見度，爰凍結該項預算800萬元，俟財政部於1個月內向立法院財政委員會就如何加強DRMTF對我國邦交國協助提出書面報告後，始得動支。",NA,"黃珊珊、顏寬恒、王鴻薇、郭國文（賴惠員、李坤城、賴士葆、陳玉珍）","0","8000000","5917016000 捐助支出",NA,"82575000","82576000","77067000 (+93%)","https://www.mof.gov.tw/singlehtml/212?cntId=66c1e38ace384ba6964b3af95e84a681"
1536,"委員會-11-2-20-10","三",114,"有關財政部、國庫署、財政資訊中心歲出預算部分審查結果：",NA,"財政部","國庫署","通過","王世堅","郭國文;賴惠員","財政委員會","2024/11/25（財政委員會）","425000","凍結","2024-11-25","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112160/details?meetingDate=113/11/25&meetingTime=09:00-17:30&departmentCode=null",NA,"查114年度財政部國庫署預算案於第2目「國庫業務」項下「債務管理作業」編列「業務費」42萬5千元；惟據財政部統計，近10年由財政部代為發行之乙類公債僅有交通部，其餘部會之自償性公共建設預算，仍多以銀行借款或用基金自有資金之方式籌措，卻未見財政部積極與各部會溝通，不利於擴大公共建設之資金來源。鑑此，爰凍結該項預算五分之一，俟財政部國庫署於3個月內向立法院財政委員會提出擴大乙類公債發行之方案書面報告後，始得動支。",NA,"王世堅（郭國文、賴惠員）","0","85000","4017101000 國庫業務 > 02 債務管理作業 > 2000 業務費",NA,NA,"471000","-46000 (-10%)","https://www.nta.gov.tw/singlehtml/283?cntId=6c80165c37624113a6ad837b7de90f101"
1556,"委員會-11-2-20-10","一",114,"有關財政部、國庫署、財政資訊中心歲出預算部分審查結果：",NA,"財政部","財政資訊中心","通過","黃珊珊;顏寬恒;王鴻薇",NA,"財政委員會","2024/11/25（財政委員會）","1734436000","凍結","2024-11-25","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112160/details?meetingDate=113/11/25&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度財政部財政資訊中心預算案於第2目「財政資訊業務」編列17億3,443萬6千元。受地緣政治影響，台灣成為眾多國際駭客攻擊之目標，金融業、政府及大型企業網站遭受境外網路外部攻擊大增。不僅是政府單位，恐連私人企業都將遭受到衝擊，台灣資安恐面臨挑戰。據報載，公股行庫內部最新資料顯示，9月起攻擊較先前有翻倍之情勢，甚有銀行年增達3倍以上。駭客組織對政府及金融單位網站發動DDoS攻擊，導致多家銀行網站一度停擺。另外，資安公司CrowdStrike產品更新作業，引發微軟Windows作業系統大規模當機，亦有銀行ATM系統當機、集團供應商遭勒索軟體攻擊等資安事件。爰凍結該項預算500萬元，俟財政部財政資訊中心於1個月內就強化稅務資料與資通及網路安全防護向立法院財政委員會提出書面報告後，始得動支。",NA,"黃珊珊、顏寬恒、王鴻薇","0","5000000","4017601000 財政資訊業務",NA,NA,"2137268000","-402832000 (-19%)","https://www.fia.gov.tw/multiplehtml/45"
1557,"委員會-11-2-20-10","二",114,"有關財政部、國庫署、財政資訊中心歲出預算部分審查結果：",NA,"財政部","財政資訊中心","通過","黃珊珊;顏寬恒;王鴻薇",NA,"財政委員會","2024/11/25（財政委員會）","149076000","凍結","2024-11-25","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112160/details?meetingDate=113/11/25&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度財政部財政資訊中心預算案於第2目「財政資訊業務」項下「電子發票管理經費」編列1億4,907萬6千元。據立法院預算中心評估報告指出，從各市縣電子發票開立情形以觀，僅臺北市及連江縣雲端發票使用率分別為76.9%、67.9%高於全國平均值，其餘20市縣均低於全國平均值，其中前3低者分別為嘉義縣之42.0%、屏東縣之46.0%及南投縣之46.8%。財政部財政資訊中心自94年度推動電子發票計畫，迄114年度止相關推動預算(案)數累計已編列30億餘元，惟截至113年8月底止，雲端發票使用率58.81%，該比率已臨近114年度設定目標值60%，允宜上調目標值。爰凍結該項預算二十分之一，俟財政部財政資訊中心於1個月內就強化電子發票推廣計畫及推廣各機關政府採購案優先採購電子發票商家之計畫及配套向立法院財政委員會提出書面報告後，始得動支。",NA,"黃珊珊、顏寬恒、王鴻薇","0","7453800","4017601000 財政資訊業務 > 06 電子發票管理經費",NA,NA,"150179000","-1103000 (-1%)","https://www.fia.gov.tw/multiplehtml/45"
1593,"委員會-11-2-20-10","三",114,"有關主計總處暨審計部、審計部臺北市審計處、審計部新北市審計處、審計部桃園市審計處、審計部臺中市審計處、審計部臺南市審計處、審計部高雄市審計處預算審查結果：","歲出部分","行政院","主計總處","通過","王世堅","賴惠員;李坤城","財政委員會","2024/11/28（財政委員會）","2294000","凍結","2024-11-28","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112162/details?meetingDate=113/11/28&meetingTime=09:00-17:30&departmentCode=null",NA,"查114年度行政院主計總處預算案於第1目「一般行政」項下「政府內部控制監督機制規劃及督導」編列「業務費」229萬4千元。雖與113年度相同，但較112年度同機關預算案編列203萬4千元增列26萬元於國外旅費，惟若僅為出席OECD資深預算官員委員會績效及成效會議，是否須編列如此預算，容有疑義。另隨科技進步，近期各機關均在維護國家資訊安全的基礎上，透過電子、無紙化的方式進行作業，故印刷及紙張等耗材經費亦應酌減。據此，基於撙節政府支出、提倡環境保護之原則，爰凍結該項預算22萬元，俟行政院主計總處向立法院財政委員會提出書面報告後，始得動支。",NA,"王世堅（賴惠員、李坤城）","0","220000","3203100100 一般行政 > 03 政府內部控制監督機制規劃及督導 > 2000 業務費",NA,NA,"2294000","0 (0%)","https://www.dgbas.gov.tw/News_Content.aspx?n=1831&s=233744"
1595,"委員會-11-2-20-10","五",114,"有關主計總處暨審計部、審計部臺北市審計處、審計部新北市審計處、審計部桃園市審計處、審計部臺中市審計處、審計部臺南市審計處、審計部高雄市審計處預算審查結果：","歲出部分","行政院","主計總處","通過","黃珊珊;陳玉珍;王鴻薇;李彥秀;賴士葆","林德福;羅明才;顏寬恒","財政委員會","2024/11/28（財政委員會）","5314000","凍結","2024-11-28","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112162/details?meetingDate=113/11/28&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度行政院主計總處預算案於第2目「中央總預算核編及執行」編列531萬4千元。依據預算法第62條之1第2項規定：「前項辦理政策及業務宣導之預算，各主管機關應就其執行情形加強管理，按月於機關資訊公開區公布宣導主題、媒體類型、期程、金額、執行單位等事項，並於主計總處網站專區公布，按季送立法院備查。」有鑑於詐騙案件層出不窮，經分析許多案件發生於非實名制社群平台上，透過假冒金融機構及政府機關，濫用民眾對這些機構之信任，進而詐取財物，但此類社群平台處置案件經常極為緩慢。因此，兆豐國際商業銀行股份有限公司為避免客戶及社會大眾受不當訊息所誤導，於113年11月初率先宣布暫停在非實名制登錄之社群網站、平台、帳號投放任何廣告及業務行銷活動，更有諸多金融同業加入響應。公部門允宜思考是否要一同響應，暫停於非實名制平台投放廣告，以正視聽。爰凍結該項預算十分之一，俟行政院主計總處於3個月內，就113年中央政府各機關投放廣告於非實名制網路平台之金額與件數向立法院財政委員會提出書面報告後，始得動支。",NA,"黃珊珊、陳玉珍、王鴻薇、李彥秀、賴士葆（林德福、羅明才、顏寬恒）","0","531400","3203101000 中央總預算核編及執行",NA,NA,"5314000","0 (0%)","https://www.dgbas.gov.tw/News_Content.aspx?n=1831&s=233744"
1596,"委員會-11-2-20-10","六",114,"有關主計總處暨審計部、審計部臺北市審計處、審計部新北市審計處、審計部桃園市審計處、審計部臺中市審計處、審計部臺南市審計處、審計部高雄市審計處預算審查結果：","歲出部分","行政院","主計總處","通過","伍麗華","李坤城;王世堅","財政委員會","2024/11/28（財政委員會）","4686000","凍結","2024-11-28","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112162/details?meetingDate=113/11/28&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度行政院主計總處預算案於第2目「中央總預算核編及執行」項下「中央總預算之核編與執行」編列468萬6千元。就人均歲出水準觀察各市縣平均每位民眾可享受之公共服務水準情形，檢視各市縣於獲得統籌分配稅款及補助、協助收入前後之變化，其中彰化縣人均財政能力排序在統籌分配稅款及補助、協助收入調整前後，該縣每位民眾可享之公共服務水準均居末位，而新北市、臺中市及新竹市之人均歲出經調整後序位低於原人均財政能力，與其他市縣相比調幅相對較大；此外，原住民地區鄉公所中央補助收入占比超過50%，補助收入之公平性對原鄉地區影響甚大。就人均歲出以觀，財源分配似尚有可精進調整之處，允宜適時滾動調整，以平衡各地方政府資源差異，並維持各區域一致性之公共服務水準，俾達全國經濟平衡發展之目標。爰凍結該項預算十分之一，俟行政院主計總處於1個月內向立法院財政委員會提出書面報告後，始得動支。",NA,"伍麗華（李坤城、王世堅）","0","468600","3203101000 中央總預算核編及執行
 > 01 中央總預算之核編與執行",NA,NA,"4686000","0 (0%)","https://www.dgbas.gov.tw/News_Content.aspx?n=1831&s=233744"
1597,"委員會-11-2-20-10","七",114,"有關主計總處暨審計部、審計部臺北市審計處、審計部新北市審計處、審計部桃園市審計處、審計部臺中市審計處、審計部臺南市審計處、審計部高雄市審計處預算審查結果：","歲出部分","行政院","主計總處","通過","賴士葆;顏寬恒;林德福",NA,"財政委員會","2024/11/28（財政委員會）","628000","凍結","2024-11-28","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112162/details?meetingDate=113/11/28&meetingTime=09:00-17:30&departmentCode=null",NA,"查114年度行政院主計總處預算案於第2目「中央總預算核編及執行」項下「地方政府主計業務之督導與查核」編列「業務費」62萬8千元，列有通訊及一般事務印刷雜支等費用，考量政府債務未償還餘額逐年增加，是項費用可予減少，爰凍結該項預算十分之一，俟行政院主計總處向立法院財政委員會提出書面報告後，始得動支。",NA,"賴士葆、顏寬恒、林德福","0","62800","3203101000 中央總預算核編及執行
 > 02 地方政府主計業務之督導與查核 > 2000 業務費",NA,NA,"628000","0 (0%)","https://www.dgbas.gov.tw/News_Content.aspx?n=1831&s=233744"
1598,"委員會-11-2-20-10","八",114,"有關主計總處暨審計部、審計部臺北市審計處、審計部新北市審計處、審計部桃園市審計處、審計部臺中市審計處、審計部臺南市審計處、審計部高雄市審計處預算審查結果：","歲出部分","行政院","主計總處","通過","顏寬恒","王鴻薇;賴士葆","財政委員會","2024/11/28（財政委員會）","628000","凍結","2024-11-28","第11屆第2會期財政委員會第10次全體委員會議","https://ppg.ly.gov.tw/ppg/sittings/2024112162/details?meetingDate=113/11/28&meetingTime=09:00-17:30&departmentCode=null",NA,"114年度行政院主計總處預算案於第2目「中央總預算核編及執行」項下「地方政府主計業務之督導與查核」編列62萬8千元。自88年1月制定地方制度法，為配合修正財政收支劃分法及增修補助規範等，至今已經過了20餘年。各縣市政府財政狀況分配不均，造成地方建設多有窒礙難行之處，112年度各縣市政府之自籌財源占歲出比例仍然偏低，經統籌分配稅款調整後，多數縣市之自有財源占歲出比率多數仍未達到50%，行政院主計總處應積極協助地方政府檢討收入不足以及歲入下降之項目，以充裕地方財政，達成地方政府財政自主之目標，以利地方建設之推行。爰凍結該項預算十分之一，俟行政院主計總處於2個月內向立法院財政委員會提出書面報告後，始得動支。",NA,"顏寬恒（王鴻薇、賴士葆）","0","62800","3203101000 中央總預算核編及執行
 > 02 地方政府主計業務之督導與查核",NA,NA,"628000","0 (0%)","https://www.dgbas.gov.tw/News_Content.aspx?n=1831&s=233744"
